JS_ID,Organization,Degree,Specialisation,Year
87532,Banaras Hindu University (BHU),BE,Mechanical,2011
87532,Indian Statistical Institute (ISI),B.A,Psychology,2015
87532,Indian Institute of Technology (Madras),BE,Civil,1996
51219,Indian Institute of Management (Kozhikode),BE,Mechanical,1988
51219,Indian Statistical Institute (ISI),B.A,English,1994
51219,St. Stephen's College,BE,Manu,2020
41009,Xavier Labour Relations Institute (XLRI),B.A,Sociology,2003
68379,Lady Shri Ram College for Women (LSR),M.Tech,Comp Sci,2015
68379,National Institute of Technology (Trichy),M.Tech,Comp Sci,2017
68379,National Institute of Technology (Jaipur),B.Pharm,Medicine,1982
68379,Indian Institutes of Technology (IITs),B.A,History,1988
68379,Indian Institute of Management (Kozhikode),M.Tech,Manu,2018
16254,National Institute of Design (NID),B.A,Psychology,2007
16254,Delhi Technological University (DTU),B.Pharm,Medicine,2001
16254,National Institute of Fashion Technology (NIFT),B.A,Psychology,1991
16254,Indian Institute of Technology (Guwahati),BE,Electrical,2000
19252,Indian Institute of Foreign Trade (IIFT),B.Pharm,Medicine,2012
19252,Lady Shri Ram College for Women (LSR),B.A,English,2020
44843,Miranda House,B.Pharm,Medicine,2007
44843,Hansraj College,B.Tech,Civil,2017
44843,Aligarh Muslim University (AMU),BE,Mechanical,1983
19911,Indian Institute of Technology (Madras),B.A,History,1984
19911,Indian Institute of Science Education and Research (IISER),B.Tech,Comp Sci,2008
19911,National Institute of Design (NID),BE,Civil,1992
21741,Indian Institute of Technology (Bhubaneswar),M.Tech,Mechanical,2009
21741,Indian Institute of Management (Indore),B.Tech,Comp Sci,1994
21741,National Institute of Technology (Calicut),B.Pharm,Medicine,2005
21741,National Law University (NLU),B.A,Psychology,2019
21741,Loyola College,Ph.D,Manu,1999
91475,Indian Institute of Science Education and Research (IISER),Ph.D,History,1999
91475,Miranda House,Ph.D,Comp Sci,2001
91475,All India Institute of Medical Sciences (AIIMS),Ph.D,Medicine,1992
91475,Delhi Technological University (DTU),B.A,History,2006
91475,Symbiosis International University,Ph.D,Sociology,1989
78660,Indian Institute of Technology (Bhubaneswar),M.Tech,Comp Sci,2006
78660,Banaras Hindu University (BHU),B.A,English,1990
76609,National Institute of Design (NID),B.Tech,Manu,1989
76609,Indian Institute of Technology (Kanpur),Ph.D,English,1981
76609,Manipal Academy of Higher Education,BE,Mechanical,2011
63225,National Institute of Fashion Technology (NIFT),M.Tech,Electrical,1985
63225,National Law University (NLU),Ph.D,English,2006
32355,Indian Institute of Technology (Roorkee),B.Pharm,Medicine,1981
32355,Indian Institute of Technology (Kanpur),M.Tech,Manu,2009
32355,St. Stephen's College,B.Pharm,Medicine,2016
15242,Loyola College,B.A,Sociology,1997
15242,National Institute of Technology (Warangal),M.Tech,Manu,2011
15242,Indian Institute of Management (Kolkata),B.Tech,Electrical,1988
15242,Indian Institute of Technology (Banaras Hindu University),B.A,Psychology,1990
21500,Indian School of Business (ISB),B.Tech,Comp Sci,2019
48386,Banaras Hindu University (BHU),BE,Electrical,2004
48386,Indian Institutes of Management (IIMs),M.Tech,Manu,1981
48386,Indian Institute of Technology (Guwahati),B.A,History,2015
6131,Indian Institute of Foreign Trade (IIFT),B.Tech,Manu,2018
6131,Jawaharlal Nehru University (JNU),B.A,Sociology,2010
6131,Indian Statistical Institute (ISI),B.Pharm,Medicine,1997
47792,National Institute of Technology (Calicut),BE,Electrical,2001
47792,National Institute of Technology (Calicut),B.A,Sociology,2022
47792,Indian Institute of Management (Indore),B.Pharm,Medicine,2020
37959,Jawaharlal Nehru University (JNU),BE,Mechanical,1983
37959,Aligarh Muslim University (AMU),BE,Manu,2022
37959,Indian Institute of Foreign Trade (IIFT),B.A,English,1997
37959,Christ University,B.A,Sociology,2013
37959,Indian School of Business (ISB),BE,Civil,1994
98507,Indian Institute of Technology (Kanpur),BE,Civil,2022
85674,Indian Statistical Institute (ISI),BE,Mechanical,1994
85674,National Institute of Design (NID),B.Pharm,Medicine,2003
54461,Indian Institute of Technology (Roorkee),B.Pharm,Medicine,2009
54461,Aligarh Muslim University (AMU),M.Tech,Civil,2008
54461,Indian Institute of Technology (Guwahati),B.A,English,2012
19988,Indian Institute of Technology (Bhubaneswar),Ph.D,Comp Sci,2018
19988,National Law University (NLU),M.Tech,Mechanical,1997
19988,Aligarh Muslim University (AMU),BE,Electrical,2006
19988,Aligarh Muslim University (AMU),B.A,English,1996
3259,Indian Institute of Technology (Madras),B.Tech,Manu,1982
3259,Presidency University,B.Pharm,Medicine,1999
3259,National Institute of Technology (Warangal),BE,Comp Sci,2019
50343,Tata Institute of Social Sciences (TISS),M.Tech,Manu,2004
50343,Symbiosis International University,M.Tech,Comp Sci,1985
50343,Indian Institute of Management (Ahmedabad),BE,Mechanical,1981
50343,Indian Institute of Technology (Bombay),B.Tech,Manu,1987
50343,National Institute of Technology (Jaipur),Ph.D,Sociology,1999
18926,Indian Statistical Institute (ISI),Ph.D,Mechanical,2014
27138,Symbiosis International University,BE,Mechanical,1994
27138,National Institute of Technology (Trichy),M.Tech,Civil,1995
71949,All India Institute of Medical Sciences (AIIMS),Ph.D,Electrical,1999
71949,National Institute of Fashion Technology (NIFT),B.Pharm,Medicine,2004
71949,Lady Shri Ram College for Women (LSR),B.A,History,1981
71949,Christ University,BE,Civil,2007
71949,Indian Institutes of Management (IIMs),BE,Comp Sci,1985
9581,National Institute of Technology (Surathkal),BE,Manu,1995
9581,Indian Institute of Foreign Trade (IIFT),M.Tech,Manu,1991
9581,Presidency University,B.Tech,Mechanical,1996
53094,National Institute of Technology (Warangal),BE,Comp Sci,2011
53819,National Law University (NLU),BE,Electrical,2010
53819,National Law School of India University (NLSIU),Ph.D,Civil,1984
6681,National Institute of Technology (Surathkal),B.Pharm,Medicine,2005
54293,National Institute of Design (NID),Ph.D,Psychology,1996
54293,National Institute of Technology (Surathkal),Ph.D,Medicine,1987
81560,Birla Institute of Technology and Science (BITS Pilani),B.Tech,Manu,2019
81560,Tata Institute of Social Sciences (TISS),B.A,English,1989
7380,Hansraj College,B.Pharm,Medicine,2006
97597,Indian Institute of Technology (Roorkee),B.Tech,Mechanical,2004
97597,National Institute of Technology (Warangal),BE,Manu,1992
97597,Aligarh Muslim University (AMU),B.Pharm,Medicine,1999
97597,Indian Institute of Management (Indore),Ph.D,Civil,1984
17530,Indian Institute of Technology (Kanpur),B.Tech,Mechanical,1992
53412,Indian Institute of Technology (Banaras Hindu University),Ph.D,Mechanical,1986
69966,Loyola College,M.Tech,Electrical,1987
69966,Indian Institutes of Management (IIMs),B.Tech,Comp Sci,2016
69966,National Institute of Technology (Jaipur),B.Pharm,Medicine,1990
69966,Indian Institute of Science Education and Research (IISER),Ph.D,Electrical,1992
69966,Indian Institute of Technology (Roorkee),B.A,Sociology,2009
3044,Indian Institute of Technology (Bombay),B.Pharm,Medicine,2015
3044,Indian Institute of Science (IISc),M.Tech,Civil,1995
3044,Indian Institute of Foreign Trade (IIFT),B.Pharm,Medicine,2006
3044,National Law School of India University (NLSIU),M.Tech,Electrical,2005
55486,Indian Institute of Technology (Kanpur),Ph.D,Medicine,1992
55486,Indian Institute of Technology (Bhubaneswar),M.Tech,Mechanical,2010
55486,Indian Statistical Institute (ISI),B.Tech,Mechanical,2007
56459,National Institute of Technology (Trichy),B.Tech,Civil,2015
56459,Indian Institute of Management (Indore),B.Tech,Electrical,2013
56459,Christ University,B.Tech,Civil,1984
56459,Indian Institute of Management (Kozhikode),B.Tech,Mechanical,2016
9159,National Institute of Technology (Jaipur),B.Pharm,Medicine,1984
9159,Indian Institute of Management (Kozhikode),B.Pharm,Medicine,1981
9159,Indian Institute of Science Education and Research (IISER),B.Tech,Civil,2016
9159,National Institute of Technology (Trichy),B.Tech,Electrical,2006
9159,Tata Institute of Social Sciences (TISS),Ph.D,Sociology,2019
21559,Jawaharlal Nehru University (JNU),B.A,Sociology,1995
21559,Indian Institute of Management (Lucknow),B.Pharm,Medicine,2010
21559,Tata Institute of Social Sciences (TISS),Ph.D,Electrical,1987
21559,Indian School of Business (ISB),B.Pharm,Medicine,2011
24546,Symbiosis International University,BE,Manu,2016
24546,Indian Institute of Technology (Madras),B.Tech,Manu,1982
24546,Christ University,B.A,History,2004
24546,Presidency University,BE,Electrical,2009
24546,Lady Shri Ram College for Women (LSR),B.Pharm,Medicine,1981
16369,Indian Institutes of Technology (IITs),M.Tech,Manu,2016
16369,Manipal Academy of Higher Education,B.Tech,Comp Sci,1996
16369,Loyola College,Ph.D,History,2015
66229,National Institute of Design (NID),BE,Civil,2015
66229,Indian Institute of Technology (Roorkee),Ph.D,Sociology,2005
66229,Presidency University,Ph.D,Mechanical,1999
9675,Jawaharlal Nehru University (JNU),M.Tech,Civil,2020
35424,Indian Institutes of Management (IIMs),B.A,History,2013
35424,Indian Institute of Technology (Banaras Hindu University),B.Tech,Manu,2012
35424,Indian Institutes of Management (IIMs),B.Pharm,Medicine,1995
35424,St. Stephen's College,Ph.D,Medicine,1982
35424,Lady Shri Ram College for Women (LSR),BE,Manu,2010
15647,Lady Shri Ram College for Women (LSR),BE,Civil,2021
15647,All India Institute of Medical Sciences (AIIMS),M.Tech,Electrical,2005
15647,Presidency University,B.Tech,Mechanical,2008
15647,National Institute of Technology (NITs),M.Tech,Comp Sci,1991
17834,Miranda House,Ph.D,Mechanical,2003
17834,Christ University,BE,Civil,2022
93975,Birla Institute of Technology and Science (BITS Pilani),BE,Manu,2007
93975,Indian Institutes of Management (IIMs),M.Tech,Electrical,1986
93975,Indian Institute of Technology (Bombay),B.Tech,Manu,2009
95716,Indian Statistical Institute (ISI),M.Tech,Civil,2006
95716,Indian Institute of Technology (Guwahati),B.A,Psychology,1981
95716,Indian Institute of Technology (Bhubaneswar),M.Tech,Manu,2012
78416,Jawaharlal Nehru University (JNU),BE,Electrical,2004
78416,National Law University (NLU),BE,Comp Sci,1986
78416,National Institute of Technology (Warangal),M.Tech,Mechanical,2001
78416,National Law University (NLU),B.A,Psychology,2012
78416,Delhi Technological University (DTU),B.A,Psychology,2018
77262,National Law School of India University (NLSIU),B.Pharm,Medicine,1984
77262,Miranda House,M.Tech,Electrical,2014
77262,Indian Institute of Management (Kolkata),Ph.D,Electrical,2010
77262,St. Stephen's College,M.Tech,Manu,2006
77262,Indian Institutes of Management (IIMs),BE,Civil,2002
69210,Indian Institute of Management (Kolkata),B.Tech,Comp Sci,2000
69210,Indian Institute of Technology (Roorkee),B.A,Sociology,1989
69210,Jawaharlal Nehru University (JNU),B.Tech,Civil,2010
69210,Christ University,BE,Manu,2012
36846,Loyola College,M.Tech,Mechanical,1991
36846,Indian Institute of Management (Ahmedabad),B.A,Sociology,2013
36846,National Institute of Technology (Jaipur),B.A,Psychology,2010
36846,National Law University (NLU),BE,Electrical,2012
65147,Indian Institute of Management (Indore),B.A,Psychology,2021
65147,Jawaharlal Nehru University (JNU),B.Pharm,Medicine,2015
1289,Hansraj College,B.Tech,Civil,2022
1289,Indian Institute of Science (IISc),B.Tech,Electrical,2019
17440,Indian Institutes of Technology (IITs),B.Tech,Mechanical,1994
33625,Loyola College,B.Pharm,Medicine,2008
33625,Indian Institute of Management (Ahmedabad),B.Pharm,Medicine,1993
33625,Presidency University,M.Tech,Mechanical,1999
26544,Lady Shri Ram College for Women (LSR),Ph.D,Civil,1980
26544,Indian Institute of Technology (Kanpur),B.Tech,Civil,1993
26544,Indian Institute of Technology (Bhubaneswar),BE,Civil,2015
26544,Indian Institute of Science (IISc),Ph.D,Sociology,2002
26544,Indian Institute of Management (Ahmedabad),B.Pharm,Medicine,2020
82815,Indian Institute of Management (Indore),M.Tech,Manu,2018
82815,All India Institute of Medical Sciences (AIIMS),Ph.D,Mechanical,2002
82815,Loyola College,M.Tech,Mechanical,1982
82815,National Law School of India University (NLSIU),B.Pharm,Medicine,1998
89051,Birla Institute of Technology and Science (BITS Pilani),Ph.D,Electrical,2017
89051,Birla Institute of Technology and Science (BITS Pilani),B.Pharm,Medicine,1988
89051,National Institute of Technology (Warangal),B.Pharm,Medicine,1998
89051,National Law School of India University (NLSIU),M.Tech,Comp Sci,1999
58055,Christ University,B.Tech,Manu,1982
58055,National Law University (NLU),M.Tech,Manu,1984
58055,Indian Institute of Technology (Roorkee),BE,Civil,1981
58055,St. Stephen's College,BE,Civil,1993
92133,Indian Institute of Management (Ahmedabad),BE,Manu,1983
92133,Birla Institute of Technology and Science (BITS Pilani),BE,Comp Sci,2016
46248,National Law School of India University (NLSIU),M.Tech,Civil,2021
46248,Aligarh Muslim University (AMU),Ph.D,Sociology,2001
46248,Indian Institute of Technology (Bhubaneswar),M.Tech,Civil,2018
46248,Indian Institute of Science Education and Research (IISER),M.Tech,Mechanical,2016
46248,National Institute of Fashion Technology (NIFT),M.Tech,Civil,2003
89469,Indian Institute of Technology (Madras),M.Tech,Comp Sci,2015
14235,Indian Institute of Technology (Madras),BE,Manu,1981
14235,Banaras Hindu University (BHU),BE,Manu,2022
22126,National Institute of Design (NID),M.Tech,Mechanical,1984
22126,Indian Institute of Science (IISc),B.Pharm,Medicine,1995
22126,St. Stephen's College,Ph.D,Civil,1988
22126,Indian Institute of Technology (Banaras Hindu University),B.Tech,Civil,1985
76540,Indian Institute of Management (Indore),B.Pharm,Medicine,1992
76540,National Law School of India University (NLSIU),M.Tech,Manu,2016
49537,Indian Institute of Management (Lucknow),B.A,History,2020
49537,Christ University,M.Tech,Civil,1980
49537,Manipal Academy of Higher Education,B.Pharm,Medicine,2022
20738,Indian Institute of Technology (Bhubaneswar),B.A,Psychology,2000
20738,Indian Institute of Technology (Roorkee),B.A,Sociology,2015
20738,Xavier Labour Relations Institute (XLRI),B.A,Sociology,2008
20738,National Institute of Design (NID),B.A,English,2021
20738,Tata Institute of Social Sciences (TISS),B.Pharm,Medicine,2001
77863,Indian Institute of Management (Kozhikode),B.Pharm,Medicine,1991
77863,Indian School of Business (ISB),B.A,History,2020
77863,All India Institute of Medical Sciences (AIIMS),M.Tech,Manu,2005
66851,All India Institute of Medical Sciences (AIIMS),B.A,Psychology,2016
11417,Indian Institute of Technology (Delhi),M.Tech,Comp Sci,1984
11417,Banaras Hindu University (BHU),BE,Civil,1987
31631,Delhi Technological University (DTU),B.A,History,1989
31631,National Institute of Technology (Surathkal),B.Tech,Comp Sci,1983
31631,Indian Institute of Management (Kolkata),Ph.D,Medicine,2019
31631,National Law University (NLU),B.A,Sociology,1988
31631,National Institute of Technology (Calicut),B.Tech,Civil,1984
49745,Indian Institute of Technology (Bombay),B.Pharm,Medicine,2005
49745,Presidency University,Ph.D,Manu,2003
49745,Manipal Academy of Higher Education,BE,Civil,1987
49745,Indian Institute of Technology (Delhi),B.A,Psychology,1990
49745,Banaras Hindu University (BHU),Ph.D,English,1983
47384,Indian Institute of Technology (Madras),B.Pharm,Medicine,1999
47384,Loyola College,Ph.D,Mechanical,1980
97800,Symbiosis International University,B.A,History,1998
97800,National Institute of Technology (Warangal),Ph.D,Civil,1995
92876,National Institute of Technology (Warangal),BE,Mechanical,1987
92876,Indian Institute of Management (Indore),Ph.D,Medicine,1989
40116,Indian Institute of Technology (Bhubaneswar),M.Tech,Mechanical,1984
40116,Indian Institute of Foreign Trade (IIFT),M.Tech,Manu,2008
40116,Loyola College,B.Pharm,Medicine,2015
40116,Indian Institutes of Technology (IITs),BE,Comp Sci,2018
40116,Symbiosis International University,B.Pharm,Medicine,1995
34640,National Law School of India University (NLSIU),B.Tech,Mechanical,2003
34640,Indian Institute of Technology (Bhubaneswar),B.Pharm,Medicine,2018
34640,Symbiosis International University,Ph.D,Comp Sci,1999
34640,Indian Institute of Foreign Trade (IIFT),BE,Comp Sci,1982
34640,Christ University,B.Pharm,Medicine,1988
90278,National Institute of Technology (NITs),B.Pharm,Medicine,2020
90278,Indian Institute of Management (Kolkata),B.Pharm,Medicine,2014
90278,National Institute of Technology (Jaipur),B.Tech,Electrical,1984
90278,Indian Institute of Management (Indore),B.Pharm,Medicine,2022
90278,Indian Institute of Technology (Bhubaneswar),BE,Comp Sci,2006
37087,Indian Institute of Technology (Kanpur),B.A,Sociology,2002
56863,Presidency University,B.A,English,2006
56863,St. Stephen's College,B.Pharm,Medicine,1981
56863,Miranda House,Ph.D,Comp Sci,1988
56863,Indian Institute of Management (Lucknow),B.Tech,Civil,2017
56863,Symbiosis International University,Ph.D,Manu,1996
51202,Lady Shri Ram College for Women (LSR),BE,Mechanical,1995
51202,Manipal Academy of Higher Education,B.A,History,2005
87369,Indian Institute of Technology (Banaras Hindu University),B.A,English,1990
87369,National Law University (NLU),Ph.D,Mechanical,2013
93331,Presidency University,B.Tech,Manu,2017
93331,National Institute of Technology (Jaipur),BE,Mechanical,1980
64717,Indian Institute of Technology (Kanpur),Ph.D,Medicine,2013
64717,National Institute of Fashion Technology (NIFT),B.A,History,1984
64717,Lady Shri Ram College for Women (LSR),B.A,English,1988
64717,Indian Institute of Technology (Banaras Hindu University),B.Pharm,Medicine,2011
64717,Loyola College,BE,Electrical,2022
15800,National Law School of India University (NLSIU),B.Tech,Mechanical,1985
15800,Indian Statistical Institute (ISI),B.A,English,1994
15800,National Institute of Design (NID),B.Pharm,Medicine,2017
8724,National Institute of Design (NID),BE,Comp Sci,2020
62580,Indian Institute of Technology (Kanpur),B.Tech,Civil,1994
62580,Indian Institute of Technology (Delhi),BE,Manu,1983
1392,National Institute of Technology (Warangal),Ph.D,Manu,2002
1392,Aligarh Muslim University (AMU),B.Tech,Electrical,2006
88218,Loyola College,B.Tech,Civil,1987
88218,Indian Institute of Management (Ahmedabad),B.A,Psychology,2007
88218,Indian Institute of Technology (Banaras Hindu University),M.Tech,Mechanical,1988
88218,Indian Institutes of Management (IIMs),M.Tech,Electrical,2001
41598,Aligarh Muslim University (AMU),B.Tech,Electrical,1993
41598,St. Stephen's College,M.Tech,Civil,1982
41598,Indian Institute of Management (Lucknow),Ph.D,Comp Sci,1986
41598,Indian Institute of Management (Kozhikode),B.A,History,2015
41598,Hansraj College,BE,Civil,1984
43999,Tata Institute of Social Sciences (TISS),M.Tech,Mechanical,2008
43999,National Institute of Technology (Jaipur),B.A,Sociology,2020
43999,Miranda House,B.A,History,1989
43999,Lady Shri Ram College for Women (LSR),M.Tech,Civil,2002
43999,Indian Statistical Institute (ISI),M.Tech,Comp Sci,1981
70714,Indian Institute of Management (Kozhikode),B.A,English,1991
70714,Indian Institute of Technology (Banaras Hindu University),B.Pharm,Medicine,2002
70714,Indian Institute of Technology (Kanpur),Ph.D,Mechanical,2021
70714,Indian Statistical Institute (ISI),M.Tech,Mechanical,2022
70714,National Law School of India University (NLSIU),M.Tech,Electrical,2014
97923,Aligarh Muslim University (AMU),B.A,Psychology,1993
97923,National Institute of Design (NID),M.Tech,Mechanical,2021
97923,Banaras Hindu University (BHU),Ph.D,English,2008
97923,All India Institute of Medical Sciences (AIIMS),M.Tech,Civil,1989
97923,Indian Institute of Management (Indore),BE,Mechanical,2020
59202,National Institute of Technology (Jaipur),M.Tech,Civil,2007
59202,Hansraj College,B.Pharm,Medicine,2002
59202,Hansraj College,M.Tech,Civil,2015
59202,All India Institute of Medical Sciences (AIIMS),B.Tech,Electrical,1982
59202,Symbiosis International University,Ph.D,Medicine,2018
50312,Xavier Labour Relations Institute (XLRI),B.A,Sociology,1986
50312,National Law University (NLU),BE,Mechanical,2009
50312,Indian Institute of Management (Kozhikode),B.Pharm,Medicine,1985
16184,National Law University (NLU),Ph.D,Mechanical,2007
16184,Banaras Hindu University (BHU),B.Pharm,Medicine,2019
11136,Indian Institute of Technology (Madras),M.Tech,Electrical,1988
55805,Indian Institute of Technology (Guwahati),BE,Electrical,1986
55805,National Institute of Technology (Warangal),B.Tech,Comp Sci,2011
55805,Indian Institute of Management (Kozhikode),B.Tech,Manu,2001
55805,National Institute of Technology (Trichy),B.Pharm,Medicine,2019
97595,Delhi Technological University (DTU),B.Pharm,Medicine,1998
97595,Indian Institute of Technology (Kanpur),M.Tech,Manu,1983
97595,Tata Institute of Social Sciences (TISS),B.Tech,Civil,1988
83159,Indian Institute of Technology (Roorkee),B.Pharm,Medicine,2001
83159,Indian Institute of Technology (Delhi),BE,Electrical,2020
20817,Birla Institute of Technology and Science (BITS Pilani),M.Tech,Manu,1984
20817,National Institute of Technology (Surathkal),B.A,English,1980
61452,Indian Institute of Technology (Roorkee),B.Pharm,Medicine,1980
61452,Indian Institute of Management (Indore),B.Pharm,Medicine,1990
21226,Indian Institute of Technology (Roorkee),B.A,Sociology,2004
21226,St. Stephen's College,B.Pharm,Medicine,2018
21226,National Institute of Technology (NITs),M.Tech,Mechanical,2017
619,National Institute of Technology (Surathkal),B.Pharm,Medicine,1982
619,Indian Institute of Foreign Trade (IIFT),Ph.D,Manu,2019
619,Manipal Academy of Higher Education,B.A,Sociology,2021
619,Presidency University,Ph.D,History,1998
619,Indian Institute of Management (Kolkata),BE,Electrical,1988
9879,All India Institute of Medical Sciences (AIIMS),B.A,Sociology,2015
9879,Indian Statistical Institute (ISI),B.A,English,1996
9879,National Law University (NLU),B.Pharm,Medicine,2007
62308,Indian Institute of Technology (Delhi),B.Pharm,Medicine,2018
62308,National Institute of Technology (Calicut),M.Tech,Electrical,2020
62308,Symbiosis International University,BE,Electrical,1990
62308,Indian Institute of Technology (Madras),B.Tech,Comp Sci,2004
55444,Hansraj College,M.Tech,Electrical,2006
55444,Indian Institute of Technology (Bhubaneswar),BE,Mechanical,1986
55444,Manipal Academy of Higher Education,BE,Comp Sci,1984
55444,Indian Institute of Technology (Guwahati),BE,Electrical,2013
27081,Miranda House,Ph.D,Comp Sci,1986
27081,Banaras Hindu University (BHU),Ph.D,Medicine,1984
27081,National Institute of Technology (Calicut),Ph.D,Electrical,1982
48647,Birla Institute of Technology and Science (BITS Pilani),B.Pharm,Medicine,2015
48647,Indian Institute of Foreign Trade (IIFT),B.A,Sociology,1988
48647,Indian Institute of Technology (Kanpur),Ph.D,Electrical,1985
48647,Manipal Academy of Higher Education,B.Tech,Electrical,1999
65331,Xavier Labour Relations Institute (XLRI),Ph.D,Sociology,2010
84550,Indian School of Business (ISB),B.A,Psychology,2007
84550,Indian Institute of Management (Kozhikode),Ph.D,Electrical,1980
84550,Indian Statistical Institute (ISI),B.A,Psychology,2002
84550,Presidency University,Ph.D,Mechanical,2018
84550,Indian Institute of Technology (Delhi),B.A,Psychology,1982
71079,Symbiosis International University,M.Tech,Comp Sci,2021
71079,Lady Shri Ram College for Women (LSR),B.A,English,1998
46360,National Institute of Technology (Warangal),B.Tech,Manu,2008
46360,Xavier Labour Relations Institute (XLRI),B.Pharm,Medicine,1981
46360,Indian Institute of Technology (Banaras Hindu University),B.A,Psychology,1985
43582,Indian Institute of Technology (Delhi),Ph.D,Electrical,2009
43582,Indian School of Business (ISB),M.Tech,Mechanical,2017
43582,Birla Institute of Technology and Science (BITS Pilani),B.Tech,Civil,2004
43582,Indian Institute of Technology (Roorkee),B.Tech,Manu,1999
43582,Indian Statistical Institute (ISI),M.Tech,Comp Sci,2010
56967,Presidency University,Ph.D,Comp Sci,1998
84358,Indian Institute of Technology (Bombay),BE,Civil,1995
32673,Presidency University,BE,Civil,2018
32673,Indian Statistical Institute (ISI),B.Pharm,Medicine,1997
26024,National Institute of Technology (NITs),M.Tech,Electrical,2011
83719,National Institute of Technology (Surathkal),BE,Electrical,1996
78076,Banaras Hindu University (BHU),B.Tech,Manu,1982
78076,Delhi Technological University (DTU),M.Tech,Mechanical,1984
23374,Banaras Hindu University (BHU),Ph.D,Civil,2001
23374,Indian Institute of Technology (Bhubaneswar),B.A,History,1990
23374,Indian Institute of Technology (Bombay),BE,Electrical,1985
12725,National Institute of Technology (Calicut),Ph.D,Medicine,2010
12725,Indian Institute of Foreign Trade (IIFT),BE,Comp Sci,2014
12725,Indian Institute of Management (Lucknow),B.Tech,Electrical,2007
12725,Indian Institute of Science Education and Research (IISER),M.Tech,Comp Sci,1998
87111,National Institute of Technology (Warangal),M.Tech,Manu,1998
63455,National Institute of Technology (Surathkal),B.Pharm,Medicine,1993
63455,Indian Institute of Management (Kozhikode),BE,Civil,1996
82707,All India Institute of Medical Sciences (AIIMS),B.Pharm,Medicine,1990
82707,National Institute of Technology (Calicut),M.Tech,Mechanical,1987
82707,National Institute of Design (NID),B.Tech,Comp Sci,2020
82707,National Institute of Fashion Technology (NIFT),BE,Civil,1991
32436,Indian Statistical Institute (ISI),B.Tech,Electrical,2016
32436,National Institute of Technology (Warangal),B.A,Psychology,1984
32436,Loyola College,B.A,Sociology,2019
45692,St. Stephen's College,B.Tech,Civil,1981
45692,Indian Institute of Science Education and Research (IISER),B.Tech,Manu,1980
45692,Indian Institute of Management (Lucknow),B.Tech,Comp Sci,1985
45692,Indian Institute of Technology (Banaras Hindu University),M.Tech,Comp Sci,2000
37519,National Institute of Technology (Calicut),BE,Civil,2010
39106,Christ University,B.A,Sociology,1995
39106,Loyola College,B.A,Psychology,2004
39106,Jawaharlal Nehru University (JNU),B.A,History,1981
39106,Birla Institute of Technology and Science (BITS Pilani),B.Pharm,Medicine,1989
39106,Indian Institute of Management (Lucknow),BE,Comp Sci,1998
40597,Indian Statistical Institute (ISI),B.Pharm,Medicine,1983
66281,Jawaharlal Nehru University (JNU),M.Tech,Electrical,1985
66281,National Institute of Technology (Trichy),BE,Comp Sci,2016
66281,Indian Institute of Technology (Kanpur),Ph.D,History,2009
6081,Birla Institute of Technology and Science (BITS Pilani),M.Tech,Electrical,2015
6081,National Institute of Technology (Trichy),M.Tech,Mechanical,2000
6081,Indian School of Business (ISB),B.A,Sociology,2003
6081,St. Stephen's College,B.Pharm,Medicine,1984
6081,National Institute of Design (NID),B.Pharm,Medicine,1981
96030,National Law School of India University (NLSIU),BE,Civil,2010
96030,Indian Institute of Science (IISc),B.A,English,1991
96030,Indian Institute of Technology (Kanpur),B.Pharm,Medicine,1988
96030,Indian Institute of Science Education and Research (IISER),M.Tech,Comp Sci,2007
97128,Indian Statistical Institute (ISI),B.A,Sociology,1984
53253,Indian Institute of Technology (Roorkee),M.Tech,Mechanical,1989
53253,Indian Institute of Management (Kozhikode),B.A,English,1983
53253,Indian Institute of Management (Lucknow),Ph.D,Mechanical,1981
26628,Birla Institute of Technology and Science (BITS Pilani),B.Tech,Mechanical,2019
26628,Indian Institute of Management (Kozhikode),Ph.D,Sociology,2007
26628,Indian Institute of Technology (Guwahati),Ph.D,English,1987
26628,National Law School of India University (NLSIU),B.Pharm,Medicine,2020
91690,Banaras Hindu University (BHU),B.Tech,Manu,2005
91690,Indian Institutes of Technology (IITs),BE,Electrical,2019
91690,National Institute of Technology (Calicut),B.Tech,Comp Sci,2016
91690,National Institute of Technology (Warangal),M.Tech,Comp Sci,2009
92645,Indian Statistical Institute (ISI),B.Tech,Electrical,1983
92645,Indian Institute of Technology (Guwahati),Ph.D,Manu,2018
92645,National Institute of Technology (NITs),B.A,English,2022
92645,Indian Institute of Management (Indore),M.Tech,Electrical,2021
92645,National Law School of India University (NLSIU),BE,Mechanical,1999
88211,National Institute of Technology (Surathkal),B.Tech,Manu,1985
88211,National Institute of Technology (Trichy),Ph.D,Electrical,2012
47326,National Law University (NLU),BE,Civil,2013
14184,National Law School of India University (NLSIU),M.Tech,Mechanical,2015
14184,Miranda House,B.Pharm,Medicine,2002
58638,Indian School of Business (ISB),M.Tech,Civil,2002
58638,National Institute of Technology (Warangal),B.Pharm,Medicine,1989
58638,Presidency University,Ph.D,Mechanical,2013
58638,Indian Institute of Technology (Madras),Ph.D,Mechanical,1987
47903,Indian Institute of Technology (Roorkee),Ph.D,Civil,2015
47903,National Institute of Design (NID),B.Tech,Comp Sci,2021
47903,Indian School of Business (ISB),M.Tech,Mechanical,1984
49154,Indian Institute of Management (Kolkata),M.Tech,Civil,2019
