JS_ID,Year,Proficiency,Domain
71101,1988,Project Management,Business
71101,1988,Programming,Computer Science
71101,1982,Digital Marketing,Business
28546,1992,Problem Solving,Mathematics
28546,2016,Digital Marketing,Business
28546,1999,Data Analysis,Statistics
28546,1999,Problem Solving,Mathematics
28546,2019,Problem Solving,Mathematics
28546,2019,Digital Marketing,Business
28546,2019,Marketing,Business
28546,2007,Digital Marketing,Business
75431,1982,Data Analysis,Statistics
75431,1982,Graphic Design,Design
75431,1982,Marketing,Business
75431,1982,Public Speaking,Communication
75431,2008,Problem Solving,Mathematics
75431,2008,Project Management,Business
75431,2008,Public Speaking,Communication
75431,2008,Creative Writing,Literature
87646,1989,Problem Solving,Mathematics
87646,1989,Marketing,Business
73950,1994,Data Analysis,Statistics
73950,1994,Digital Marketing,Business
73950,1994,Web Development,Computer Science
73950,1980,Marketing,Business
73950,1980,Creative Writing,Literature
73950,1980,Programming,Computer Science
73950,1997,Web Development,Computer Science
73950,1981,Marketing,Business
73950,2006,Graphic Design,Design
73950,2006,Project Management,Business
73950,2006,Web Development,Computer Science
49119,1989,Graphic Design,Design
49119,1989,Public Speaking,Communication
49119,1993,Graphic Design,Design
49119,1993,Project Management,Business
49119,1993,Creative Writing,Literature
16616,2007,Public Speaking,Communication
16616,1985,Marketing,Business
16616,1985,Programming,Computer Science
16616,1993,Data Analysis,Statistics
16616,1993,Creative Writing,Literature
16616,1993,Project Management,Business
16616,1993,Digital Marketing,Business
16616,1993,Public Speaking,Communication
21539,1999,Data Analysis,Statistics
21539,1999,Creative Writing,Literature
21539,1999,Problem Solving,Mathematics
21539,1999,Project Management,Business
21539,1999,Programming,Computer Science
21539,1983,Public Speaking,Communication
21539,2003,Data Analysis,Statistics
21539,2003,Digital Marketing,Business
21539,2003,Marketing,Business
21539,2003,Public Speaking,Communication
21539,2010,Graphic Design,Design
21539,2010,Marketing,Business
21539,2010,Creative Writing,Literature
21539,2010,Web Development,Computer Science
21539,2010,Public Speaking,Communication
21539,1981,Marketing,Business
21539,1981,Public Speaking,Communication
54875,1997,Data Analysis,Statistics
54875,1997,Marketing,Business
54875,1997,Problem Solving,Mathematics
54875,1997,Project Management,Business
54875,1997,Web Development,Computer Science
54875,2021,Graphic Design,Design
54875,2021,Digital Marketing,Business
54875,2021,Public Speaking,Communication
24921,1991,Digital Marketing,Business
24921,1991,Marketing,Business
24921,1991,Web Development,Computer Science
60401,1980,Project Management,Business
81208,2020,Web Development,Computer Science
81208,2008,Marketing,Business
81208,2008,Creative Writing,Literature
81208,2008,Project Management,Business
81208,2008,Web Development,Computer Science
81208,2008,Programming,Computer Science
81208,1982,Marketing,Business
81208,2003,Data Analysis,Statistics
57467,2006,Problem Solving,Mathematics
57467,2006,Digital Marketing,Business
57467,2006,Web Development,Computer Science
57467,1994,Graphic Design,Design
57467,1994,Data Analysis,Statistics
57467,1994,Web Development,Computer Science
57467,1994,Digital Marketing,Business
57467,1994,Programming,Computer Science
57467,1993,Digital Marketing,Business
57467,1993,Creative Writing,Literature
57467,1996,Graphic Design,Design
57467,1985,Problem Solving,Mathematics
57467,1985,Graphic Design,Design
57467,1985,Public Speaking,Communication
40995,2010,Graphic Design,Design
40995,2010,Creative Writing,Literature
40995,2010,Project Management,Business
40995,2010,Digital Marketing,Business
40995,2010,Public Speaking,Communication
40995,2015,Problem Solving,Mathematics
40995,2015,Programming,Computer Science
40995,2019,Problem Solving,Mathematics
40995,2019,Marketing,Business
40995,2019,Project Management,Business
40995,2019,Web Development,Computer Science
40995,1996,Data Analysis,Statistics
40995,1996,Project Management,Business
15413,1987,Graphic Design,Design
15413,1987,Web Development,Computer Science
15413,1986,Graphic Design,Design
15413,2012,Data Analysis,Statistics
15413,2012,Digital Marketing,Business
15413,2012,Project Management,Business
15413,2012,Web Development,Computer Science
15413,2019,Graphic Design,Design
15413,2019,Marketing,Business
15413,2019,Creative Writing,Literature
15413,2019,Problem Solving,Mathematics
15413,2019,Web Development,Computer Science
15413,1998,Data Analysis,Statistics
13316,2020,Data Analysis,Statistics
13316,2020,Creative Writing,Literature
45590,1987,Data Analysis,Statistics
45590,1987,Marketing,Business
45590,1987,Public Speaking,Communication
45590,2022,Data Analysis,Statistics
45590,2022,Creative Writing,Literature
45590,2009,Graphic Design,Design
45590,2009,Marketing,Business
45590,2009,Project Management,Business
45590,2009,Programming,Computer Science
45590,1996,Data Analysis,Statistics
45590,1996,Marketing,Business
45590,1996,Creative Writing,Literature
45590,1996,Web Development,Computer Science
45590,1996,Public Speaking,Communication
45590,1995,Digital Marketing,Business
45590,1995,Creative Writing,Literature
64389,1980,Programming,Computer Science
64389,1980,Graphic Design,Design
64389,1980,Problem Solving,Mathematics
64389,1980,Web Development,Computer Science
64389,2012,Problem Solving,Mathematics
64389,2012,Graphic Design,Design
64389,2012,Creative Writing,Literature
64389,1983,Data Analysis,Statistics
64389,1996,Problem Solving,Mathematics
64389,1996,Marketing,Business
64389,1996,Public Speaking,Communication
51858,2003,Digital Marketing,Business
51858,1992,Web Development,Computer Science
28664,1997,Problem Solving,Mathematics
28664,1997,Marketing,Business
28664,1997,Programming,Computer Science
28664,1992,Graphic Design,Design
28664,1992,Web Development,Computer Science
28664,2016,Problem Solving,Mathematics
28664,2016,Graphic Design,Design
28664,2016,Creative Writing,Literature
28664,2016,Programming,Computer Science
28664,1998,Digital Marketing,Business
28664,1998,Project Management,Business
28664,1998,Web Development,Computer Science
28664,1999,Web Development,Computer Science
28664,1999,Marketing,Business
28664,1999,Public Speaking,Communication
28664,1999,Programming,Computer Science
40657,1995,Data Analysis,Statistics
40657,1995,Public Speaking,Communication
40657,1987,Graphic Design,Design
40657,1987,Programming,Computer Science
80824,2022,Project Management,Business
80824,2002,Data Analysis,Statistics
80824,2002,Digital Marketing,Business
80824,2002,Web Development,Computer Science
80824,2016,Programming,Computer Science
80824,2016,Graphic Design,Design
80824,2016,Web Development,Computer Science
53491,2003,Graphic Design,Design
53491,2003,Marketing,Business
53491,2009,Public Speaking,Communication
53491,1999,Data Analysis,Statistics
53491,1999,Graphic Design,Design
53491,1999,Marketing,Business
53491,1999,Project Management,Business
53491,2005,Digital Marketing,Business
53491,2005,Creative Writing,Literature
53491,2005,Programming,Computer Science
7232,2006,Data Analysis,Statistics
7232,2006,Project Management,Business
7232,2006,Web Development,Computer Science
7232,2009,Problem Solving,Mathematics
7232,2009,Project Management,Business
7232,1994,Data Analysis,Statistics
7232,1994,Creative Writing,Literature
7232,2012,Data Analysis,Statistics
7232,2012,Problem Solving,Mathematics
7232,2012,Graphic Design,Design
64115,2000,Data Analysis,Statistics
64115,2000,Web Development,Computer Science
64115,2019,Project Management,Business
64115,2019,Public Speaking,Communication
64115,2022,Graphic Design,Design
64115,2022,Digital Marketing,Business
64115,2022,Creative Writing,Literature
27095,2019,Data Analysis,Statistics
27095,2019,Graphic Design,Design
27095,2019,Digital Marketing,Business
27095,2019,Creative Writing,Literature
27095,2013,Data Analysis,Statistics
27095,2013,Problem Solving,Mathematics
27095,2013,Project Management,Business
27095,2022,Data Analysis,Statistics
27095,2022,Project Management,Business
81255,2017,Programming,Computer Science
81255,2017,Marketing,Business
81255,2017,Public Speaking,Communication
81255,2017,Web Development,Computer Science
81255,2003,Web Development,Computer Science
81255,1996,Digital Marketing,Business
81255,1996,Graphic Design,Design
81255,1996,Marketing,Business
81255,1996,Programming,Computer Science
92934,2006,Graphic Design,Design
92934,2006,Public Speaking,Communication
92934,1980,Programming,Computer Science
92934,2020,Data Analysis,Statistics
92934,2020,Web Development,Computer Science
92934,2020,Marketing,Business
92934,2020,Programming,Computer Science
92934,2007,Data Analysis,Statistics
92934,2007,Project Management,Business
22117,1997,Web Development,Computer Science
22117,1997,Creative Writing,Literature
22117,1997,Programming,Computer Science
22117,2016,Data Analysis,Statistics
22117,2016,Problem Solving,Mathematics
22117,2016,Creative Writing,Literature
22117,2014,Public Speaking,Communication
22117,1982,Digital Marketing,Business
22117,1982,Web Development,Computer Science
22117,1982,Public Speaking,Communication
22117,1982,Programming,Computer Science
22117,2009,Project Management,Business
93105,2002,Data Analysis,Statistics
93105,2022,Problem Solving,Mathematics
93105,2022,Digital Marketing,Business
93105,2022,Public Speaking,Communication
51978,2003,Public Speaking,Communication
51978,2003,Web Development,Computer Science
93228,2011,Graphic Design,Design
93228,2011,Web Development,Computer Science
93228,2017,Problem Solving,Mathematics
93228,2017,Digital Marketing,Business
93228,2017,Project Management,Business
93228,2017,Creative Writing,Literature
67393,2012,Digital Marketing,Business
67393,2012,Project Management,Business
67393,2012,Creative Writing,Literature
67393,2012,Programming,Computer Science
67393,2008,Data Analysis,Statistics
67393,2008,Creative Writing,Literature
67393,2008,Web Development,Computer Science
67393,1980,Problem Solving,Mathematics
67393,2000,Marketing,Business
67393,2000,Programming,Computer Science
31958,1995,Data Analysis,Statistics
31958,1995,Project Management,Business
95751,2017,Public Speaking,Communication
95751,2017,Creative Writing,Literature
95751,2020,Graphic Design,Design
95751,2020,Project Management,Business
95751,1991,Data Analysis,Statistics
95751,1991,Problem Solving,Mathematics
95751,1991,Digital Marketing,Business
95751,1991,Programming,Computer Science
95751,2013,Digital Marketing,Business
95299,1991,Project Management,Business
95299,2002,Marketing,Business
95299,1996,Digital Marketing,Business
95299,1996,Project Management,Business
95299,1996,Creative Writing,Literature
95299,1996,Web Development,Computer Science
39732,1997,Data Analysis,Statistics
39732,1997,Marketing,Business
39732,1997,Creative Writing,Literature
39732,1997,Programming,Computer Science
39732,2007,Graphic Design,Design
39732,2007,Web Development,Computer Science
39732,2007,Marketing,Business
39732,2007,Programming,Computer Science
39732,2014,Data Analysis,Statistics
39732,2014,Graphic Design,Design
39732,1981,Problem Solving,Mathematics
39732,1981,Digital Marketing,Business
39732,1981,Public Speaking,Communication
39732,1981,Web Development,Computer Science
39732,1984,Project Management,Business
20075,1987,Graphic Design,Design
20075,1987,Public Speaking,Communication
20075,1987,Programming,Computer Science
20075,2018,Graphic Design,Design
20075,2018,Marketing,Business
20075,2018,Project Management,Business
20075,2018,Creative Writing,Literature
20075,2019,Graphic Design,Design
20075,2019,Project Management,Business
20075,2019,Programming,Computer Science
20075,2013,Graphic Design,Design
20075,2013,Marketing,Business
20075,2013,Creative Writing,Literature
20075,2013,Problem Solving,Mathematics
